,VJ.combi,count.seq,mouseID,analysis_type,filename,path
36,IGHV3-6*01_IGHJ2*01_24_1,3,m43,pos_YFP,IGHV3-6-01_IGHJ2-01_24_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV3-6-01_IGHJ2-01_24_1.aln.fasta
35,IGHV1-76*01_IGHJ2*01_39_1,3,m43,pos_YFP,IGHV1-76-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-76-01_IGHJ2-01_39_1.aln.fasta
34,IGHV1-53*01_IGHJ2*01_39_1,3,m43,pos_YFP,IGHV1-53-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-53-01_IGHJ2-01_39_1.aln.fasta
33,IGHV1-12*01_IGHJ1*03_48_1,3,m43,pos_YFP,IGHV1-12-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-12-01_IGHJ1-03_48_1.aln.fasta
31,IGHV10-1*01_IGHJ2*01_45_1,3,m43,pos_YFP,IGHV10-1-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV10-1-01_IGHJ2-01_45_1.aln.fasta
29,IGHV3-8*01_IGHJ1*03_42_1,3,m43,pos_YFP,IGHV3-8-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV3-8-01_IGHJ1-03_42_1.aln.fasta
27,IGHV9-3*01_IGHJ2*01_54_1,3,m43,pos_YFP,IGHV9-3-01_IGHJ2-01_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV9-3-01_IGHJ2-01_54_1.aln.fasta
26,IGHV1-52*01_IGHJ2*01_33_1,3,m43,pos_YFP,IGHV1-52-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-52-01_IGHJ2-01_33_1.aln.fasta
19,IGHV1-78*01_IGHJ2*01_48_1,3,m43,pos_YFP,IGHV1-78-01_IGHJ2-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-78-01_IGHJ2-01_48_1.aln.fasta
5,IGHV1-55*01_IGHJ3*01_39_2,4,m43,pos_YFP,IGHV1-55-01_IGHJ3-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-55-01_IGHJ3-01_39_2.aln.fasta
13,IGHV9-3*01_IGHJ2*01_51_1,4,m43,pos_YFP,IGHV9-3-01_IGHJ2-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV9-3-01_IGHJ2-01_51_1.aln.fasta
21,IGHV1-81*01_IGHJ4*01_42_1,4,m43,pos_YFP,IGHV1-81-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-81-01_IGHJ4-01_42_1.aln.fasta
23,IGHV1-5*01_IGHJ2*01_45_1,4,m43,pos_YFP,IGHV1-5-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-5-01_IGHJ2-01_45_1.aln.fasta
24,IGHV1-9*01_IGHJ2*01_33_1,4,m43,pos_YFP,IGHV1-9-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-9-01_IGHJ2-01_33_1.aln.fasta
28,IGHV1-26*01_IGHJ4*01_36_1,4,m43,pos_YFP,IGHV1-26-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-26-01_IGHJ4-01_36_1.aln.fasta
32,IGHV3-6*01_IGHJ2*01_48_1,4,m43,pos_YFP,IGHV3-6-01_IGHJ2-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV3-6-01_IGHJ2-01_48_1.aln.fasta
15,IGHV1-53*01_IGHJ1*03_39_1,5,m43,pos_YFP,IGHV1-53-01_IGHJ1-03_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-53-01_IGHJ1-03_39_1.aln.fasta
20,IGHV3-6*01_IGHJ1*03_39_1,5,m43,pos_YFP,IGHV3-6-01_IGHJ1-03_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV3-6-01_IGHJ1-03_39_1.aln.fasta
4,IGHV1-53*01_IGHJ4*01_45_1,6,m43,pos_YFP,IGHV1-53-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-53-01_IGHJ4-01_45_1.aln.fasta
25,IGHV1-26*01_IGHJ4*01_42_1,6,m43,pos_YFP,IGHV1-26-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-26-01_IGHJ4-01_42_1.aln.fasta
9,IGHV1-26*01_IGHJ3*01_30_1,7,m43,pos_YFP,IGHV1-26-01_IGHJ3-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-26-01_IGHJ3-01_30_1.aln.fasta
8,IGHV1-64*01_IGHJ2*01_39_2,7,m43,pos_YFP,IGHV1-64-01_IGHJ2-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-64-01_IGHJ2-01_39_2.aln.fasta
17,IGHV1-9*01_IGHJ4*01_33_1,7,m43,pos_YFP,IGHV1-9-01_IGHJ4-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/pos_YFP_MIDs/m43_pos_YFP_IGHV1-9-01_IGHJ4-01_33_1.aln.fasta
