,VJ.combi,count.seq,mouseID,analysis_type,filename,path
345,IGHV1-62_IGHJ1*03_60_1,2,m43,neg_YFP,IGHV1-62_IGHJ1-03_60_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV1-62_IGHJ1-03_60_1.aln.fasta
264,IGHV2-9_IGHJ2*01_36_1,2,m43,neg_YFP,IGHV2-9_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV2-9_IGHJ2-01_36_1.aln.fasta
279,IGHV1-62_IGHJ3*01_36_1,2,m43,neg_YFP,IGHV1-62_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV1-62_IGHJ3-01_36_1.aln.fasta
72,IGHV1-39*01_IGHJ3*01_39_2,3,m43,neg_YFP,IGHV1-39-01_IGHJ3-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV1-39-01_IGHJ3-01_39_2.aln.fasta
61,IGHV1-26*01_IGHJ2*01_45_2,3,m43,neg_YFP,IGHV1-26-01_IGHJ2-01_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV1-26-01_IGHJ2-01_45_2.aln.fasta
53,IGHV1-39*01_IGHJ3*01_36_5,3,m43,neg_YFP,IGHV1-39-01_IGHJ3-01_36_5,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV1-39-01_IGHJ3-01_36_5.aln.fasta
48,IGHV1-12*01_IGHJ1*03_36_3,3,m43,neg_YFP,IGHV1-12-01_IGHJ1-03_36_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV1-12-01_IGHJ1-03_36_3.aln.fasta
45,IGHV3-6*01_IGHJ3*01_51_2,3,m43,neg_YFP,IGHV3-6-01_IGHJ3-01_51_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV3-6-01_IGHJ3-01_51_2.aln.fasta
43,IGHV1-85*01_IGHJ4*01_33_3,3,m43,neg_YFP,IGHV1-85-01_IGHJ4-01_33_3,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV1-85-01_IGHJ4-01_33_3.aln.fasta
22,IGHV1-82*01_IGHJ4*01_45_2,3,m43,neg_YFP,IGHV1-82-01_IGHJ4-01_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/neg_YFP_MIDs/m43_neg_YFP_IGHV1-82-01_IGHJ4-01_45_2.aln.fasta
