,VJ.combi,count.seq,mouseID,analysis_type,filename,path
175,IGHV1-62_IGHJ4*01_57_1,2,m31,all_YFP,IGHV1-62_IGHJ4-01_57_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV1-62_IGHJ4-01_57_1.aln.fasta
291,IGHV1-62_IGHJ2*01_45_1,2,m31,all_YFP,IGHV1-62_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV1-62_IGHJ2-01_45_1.aln.fasta
295,IGHV9-3*01_IGHJ4*01_36_1,3,m31,all_YFP,IGHV9-3-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV9-3-01_IGHJ4-01_36_1.aln.fasta
293,IGHV1-82*01_IGHJ2*01_42_1,3,m31,all_YFP,IGHV1-82-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV1-82-01_IGHJ2-01_42_1.aln.fasta
292,IGHV1-85*01_IGHJ4*01_48_1,3,m31,all_YFP,IGHV1-85-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV1-85-01_IGHJ4-01_48_1.aln.fasta
286,IGHV10-1*01_IGHJ4*01_36_1,3,m31,all_YFP,IGHV10-1-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV10-1-01_IGHJ4-01_36_1.aln.fasta
285,IGHV1-59*01_IGHJ2*01_36_1,3,m31,all_YFP,IGHV1-59-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV1-59-01_IGHJ2-01_36_1.aln.fasta
282,IGHV5-9*01_IGHJ3*01_36_1,3,m31,all_YFP,IGHV5-9-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV5-9-01_IGHJ3-01_36_1.aln.fasta
280,IGHV3-6*01_IGHJ1*03_36_2,3,m31,all_YFP,IGHV3-6-01_IGHJ1-03_36_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV3-6-01_IGHJ1-03_36_2.aln.fasta
279,IGHV3-6*01_IGHJ1*03_36_1,3,m31,all_YFP,IGHV3-6-01_IGHJ1-03_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV3-6-01_IGHJ1-03_36_1.aln.fasta
278,IGHV14-2*01_IGHJ2*01_39_1,3,m31,all_YFP,IGHV14-2-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV14-2-01_IGHJ2-01_39_1.aln.fasta
277,IGHV1-9*01_IGHJ2*01_45_1,3,m31,all_YFP,IGHV1-9-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV1-9-01_IGHJ2-01_45_1.aln.fasta
276,IGHV1-72*01_IGHJ2*01_48_2,3,m31,all_YFP,IGHV1-72-01_IGHJ2-01_48_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV1-72-01_IGHJ2-01_48_2.aln.fasta
274,IGHV13-2*01_IGHJ3*01_36_1,3,m31,all_YFP,IGHV13-2-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/all_YFP_MIDs/m31_all_YFP_IGHV13-2-01_IGHJ3-01_36_1.aln.fasta
