,VJ.combi,count.seq,mouseID,analysis_type,filename,path
115,IGHV2-9_IGHJ2*01_45_1,2,m30,pos_YFP,IGHV2-9_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV2-9_IGHJ2-01_45_1.aln.fasta
83,IGHV1-62_IGHJ4*01_42_1,2,m30,pos_YFP,IGHV1-62_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-62_IGHJ4-01_42_1.aln.fasta
146,IGHV1-78*01_IGHJ2*02_18_1,3,m30,pos_YFP,IGHV1-78-01_IGHJ2-02_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-78-01_IGHJ2-02_18_1.aln.fasta
145,IGHV5-17*01_IGHJ3*01_18_1,3,m30,pos_YFP,IGHV5-17-01_IGHJ3-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV5-17-01_IGHJ3-01_18_1.aln.fasta
142,IGHV1-72*01_IGHJ2*01_36_1,3,m30,pos_YFP,IGHV1-72-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-72-01_IGHJ2-01_36_1.aln.fasta
140,IGHV5-17*01_IGHJ3*01_43_1,3,m30,pos_YFP,IGHV5-17-01_IGHJ3-01_43_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV5-17-01_IGHJ3-01_43_1.aln.fasta
138,IGHV1-39*01_IGHJ4*01_42_1,3,m30,pos_YFP,IGHV1-39-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-39-01_IGHJ4-01_42_1.aln.fasta
137,IGHV6-3*01_IGHJ4*01_54_2,3,m30,pos_YFP,IGHV6-3-01_IGHJ4-01_54_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV6-3-01_IGHJ4-01_54_2.aln.fasta
136,IGHV2-3*01_IGHJ4*01_48_1,3,m30,pos_YFP,IGHV2-3-01_IGHJ4-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV2-3-01_IGHJ4-01_48_1.aln.fasta
135,IGHV1-26*01_IGHJ2*01_45_1,3,m30,pos_YFP,IGHV1-26-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-26-01_IGHJ2-01_45_1.aln.fasta
133,IGHV1-7*01_IGHJ4*01_36_1,3,m30,pos_YFP,IGHV1-7-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-7-01_IGHJ4-01_36_1.aln.fasta
132,IGHV6-6*01_IGHJ4*01_33_1,3,m30,pos_YFP,IGHV6-6-01_IGHJ4-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV6-6-01_IGHJ4-01_33_1.aln.fasta
130,IGHV1-72*01_IGHJ3*01_48_1,3,m30,pos_YFP,IGHV1-72-01_IGHJ3-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-72-01_IGHJ3-01_48_1.aln.fasta
129,IGHV2-9*01_IGHJ1*03_45_1,3,m30,pos_YFP,IGHV2-9-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV2-9-01_IGHJ1-03_45_1.aln.fasta
128,IGHV1-80*01_IGHJ3*01_30_1,3,m30,pos_YFP,IGHV1-80-01_IGHJ3-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-80-01_IGHJ3-01_30_1.aln.fasta
127,IGHV1-22*01_IGHJ4*01_30_1,3,m30,pos_YFP,IGHV1-22-01_IGHJ4-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-22-01_IGHJ4-01_30_1.aln.fasta
126,IGHV1-64*01_IGHJ2*01_30_1,3,m30,pos_YFP,IGHV1-64-01_IGHJ2-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-64-01_IGHJ2-01_30_1.aln.fasta
122,IGHV1-9*01_IGHJ1*03_45_1,3,m30,pos_YFP,IGHV1-9-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-9-01_IGHJ1-03_45_1.aln.fasta
119,IGHV1-26*01_IGHJ1*03_54_1,3,m30,pos_YFP,IGHV1-26-01_IGHJ1-03_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/pos_YFP_MIDs/m30_pos_YFP_IGHV1-26-01_IGHJ1-03_54_1.aln.fasta
