,VJ.combi,count.seq,mouseID,analysis_type,filename,path
126,IGHV1-62_IGHJ2*01_36_1,2,m39,biopsy_YFP,IGHV1-62_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV1-62_IGHJ2-01_36_1.aln.fasta
165,IGHV5-9_IGHJ3*01_39_1,2,m39,biopsy_YFP,IGHV5-9_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV5-9_IGHJ3-01_39_1.aln.fasta
192,IGHV2-9_IGHJ4*01_36_1,2,m39,biopsy_YFP,IGHV2-9_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV2-9_IGHJ4-01_36_1.aln.fasta
196,IGHV2-9_IGHJ4*01_45_1,2,m39,biopsy_YFP,IGHV2-9_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV2-9_IGHJ4-01_45_1.aln.fasta
19,IGHV1-9*01_IGHJ4*01_36_2,3,m39,biopsy_YFP,IGHV1-9-01_IGHJ4-01_36_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV1-9-01_IGHJ4-01_36_2.aln.fasta
45,IGHV14-4*01_IGHJ3*01_36_1,3,m39,biopsy_YFP,IGHV14-4-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV14-4-01_IGHJ3-01_36_1.aln.fasta
48,IGHV1-59*01_IGHJ4*01_45_2,3,m39,biopsy_YFP,IGHV1-59-01_IGHJ4-01_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV1-59-01_IGHJ4-01_45_2.aln.fasta
51,IGHV1-76*01_IGHJ3*01_48_1,3,m39,biopsy_YFP,IGHV1-76-01_IGHJ3-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV1-76-01_IGHJ3-01_48_1.aln.fasta
58,IGHV1-64*01_IGHJ2*01_36_2,3,m39,biopsy_YFP,IGHV1-64-01_IGHJ2-01_36_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV1-64-01_IGHJ2-01_36_2.aln.fasta
63,IGHV1-53*01_IGHJ2*01_30_2,3,m39,biopsy_YFP,IGHV1-53-01_IGHJ2-01_30_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m39/biopsy_YFP_MIDs/m39_biopsy_YFP_IGHV1-53-01_IGHJ2-01_30_2.aln.fasta
