,VJ.combi,count.seq,mouseID,analysis_type,filename,path
39,IGHV1-64*01_IGHJ2*01_43_2,3,m31,pos_YFP,IGHV1-64-01_IGHJ2-01_43_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/pos_YFP_MIDs/m31_pos_YFP_IGHV1-64-01_IGHJ2-01_43_2.aln.fasta
38,IGHV1-64*01_IGHJ2*01_43_1,3,m31,pos_YFP,IGHV1-64-01_IGHJ2-01_43_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/pos_YFP_MIDs/m31_pos_YFP_IGHV1-64-01_IGHJ2-01_43_1.aln.fasta
37,IGHV1-72*01_IGHJ4*01_36_1,3,m31,pos_YFP,IGHV1-72-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/pos_YFP_MIDs/m31_pos_YFP_IGHV1-72-01_IGHJ4-01_36_1.aln.fasta
36,IGHV1-15*01_IGHJ2*01_36_1,3,m31,pos_YFP,IGHV1-15-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/pos_YFP_MIDs/m31_pos_YFP_IGHV1-15-01_IGHJ2-01_36_1.aln.fasta
34,IGHV1-26*01_IGHJ1*03_54_1,3,m31,pos_YFP,IGHV1-26-01_IGHJ1-03_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/pos_YFP_MIDs/m31_pos_YFP_IGHV1-26-01_IGHJ1-03_54_1.aln.fasta
31,IGHV1-63*01_IGHJ4*01_39_1,3,m31,pos_YFP,IGHV1-63-01_IGHJ4-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/pos_YFP_MIDs/m31_pos_YFP_IGHV1-63-01_IGHJ4-01_39_1.aln.fasta
30,IGHV1-81*01_IGHJ4*01_51_1,3,m31,pos_YFP,IGHV1-81-01_IGHJ4-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/pos_YFP_MIDs/m31_pos_YFP_IGHV1-81-01_IGHJ4-01_51_1.aln.fasta
24,IGHV1-42*01_IGHJ3*01_36_1,3,m31,pos_YFP,IGHV1-42-01_IGHJ3-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/pos_YFP_MIDs/m31_pos_YFP_IGHV1-42-01_IGHJ3-01_36_1.aln.fasta
23,IGHV9-2*01_IGHJ1*03_42_1,3,m31,pos_YFP,IGHV9-2-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/pos_YFP_MIDs/m31_pos_YFP_IGHV9-2-01_IGHJ1-03_42_1.aln.fasta
20,IGHV1-80*01_IGHJ3*01_39_1,3,m31,pos_YFP,IGHV1-80-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m31/pos_YFP_MIDs/m31_pos_YFP_IGHV1-80-01_IGHJ3-01_39_1.aln.fasta
