,VJ.combi,count.seq,mouseID,analysis_type,filename,path
18,IGHV5-16*01_IGHJ4*01_45_1,3,m42,biopsy_YFP,IGHV5-16-01_IGHJ4-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m42/biopsy_YFP_MIDs/m42_biopsy_YFP_IGHV5-16-01_IGHJ4-01_45_1.aln.fasta
16,IGHV1-22*01_IGHJ2*01_30_1,3,m42,biopsy_YFP,IGHV1-22-01_IGHJ2-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m42/biopsy_YFP_MIDs/m42_biopsy_YFP_IGHV1-22-01_IGHJ2-01_30_1.aln.fasta
14,IGHV11-2*01_IGHJ1*03_33_1,3,m42,biopsy_YFP,IGHV11-2-01_IGHJ1-03_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m42/biopsy_YFP_MIDs/m42_biopsy_YFP_IGHV11-2-01_IGHJ1-03_33_1.aln.fasta
13,IGHV13-2*01_IGHJ4*01_42_1,3,m42,biopsy_YFP,IGHV13-2-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m42/biopsy_YFP_MIDs/m42_biopsy_YFP_IGHV13-2-01_IGHJ4-01_42_1.aln.fasta
12,IGHV14-2*01_IGHJ2*01_27_1,3,m42,biopsy_YFP,IGHV14-2-01_IGHJ2-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m42/biopsy_YFP_MIDs/m42_biopsy_YFP_IGHV14-2-01_IGHJ2-01_27_1.aln.fasta
11,IGHV3-5*01_IGHJ2*01_33_1,3,m42,biopsy_YFP,IGHV3-5-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m42/biopsy_YFP_MIDs/m42_biopsy_YFP_IGHV3-5-01_IGHJ2-01_33_1.aln.fasta
8,IGHV7-3*01_IGHJ2*01_36_1,3,m42,biopsy_YFP,IGHV7-3-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m42/biopsy_YFP_MIDs/m42_biopsy_YFP_IGHV7-3-01_IGHJ2-01_36_1.aln.fasta
7,IGHV5-4*01_IGHJ2*01_27_1,3,m42,biopsy_YFP,IGHV5-4-01_IGHJ2-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m42/biopsy_YFP_MIDs/m42_biopsy_YFP_IGHV5-4-01_IGHJ2-01_27_1.aln.fasta
5,IGHV4-1*01_IGHJ4*01_36_1,3,m42,biopsy_YFP,IGHV4-1-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m42/biopsy_YFP_MIDs/m42_biopsy_YFP_IGHV4-1-01_IGHJ4-01_36_1.aln.fasta
19,IGHV1-80*01_IGHJ2*01_39_1,3,m42,biopsy_YFP,IGHV1-80-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m42/biopsy_YFP_MIDs/m42_biopsy_YFP_IGHV1-80-01_IGHJ2-01_39_1.aln.fasta
