,VJ.combi,count.seq,mouseID,analysis_type,filename,path
563,IGHV2-9_IGHJ2*01_39_1,2,m30,all_YFP,IGHV2-9_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-9_IGHJ2-01_39_1.aln.fasta
540,IGHV2-9_IGHJ2*01_45_1,2,m30,all_YFP,IGHV2-9_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-9_IGHJ2-01_45_1.aln.fasta
193,IGHV2-9_IGHJ2*01_36_1,2,m30,all_YFP,IGHV2-9_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-9_IGHJ2-01_36_1.aln.fasta
258,IGHV2-9_IGHJ4*01_36_2,2,m30,all_YFP,IGHV2-9_IGHJ4-01_36_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-9_IGHJ4-01_36_2.aln.fasta
301,IGHV1-62_IGHJ1*03_42_1,2,m30,all_YFP,IGHV1-62_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-62_IGHJ1-03_42_1.aln.fasta
337,IGHV2-9_IGHJ4*01_42_1,2,m30,all_YFP,IGHV2-9_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-9_IGHJ4-01_42_1.aln.fasta
176,IGHV1-62_IGHJ3*01_51_2,2,m30,all_YFP,IGHV1-62_IGHJ3-01_51_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-62_IGHJ3-01_51_2.aln.fasta
126,IGHV2-9_IGHJ1*03_45_2,2,m30,all_YFP,IGHV2-9_IGHJ1-03_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-9_IGHJ1-03_45_2.aln.fasta
398,IGHV1-75*01_IGHJ3*01_45_2,3,m30,all_YFP,IGHV1-75-01_IGHJ3-01_45_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-75-01_IGHJ3-01_45_2.aln.fasta
395,IGHV10-3*01_IGHJ2*01_36_1,3,m30,all_YFP,IGHV10-3-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV10-3-01_IGHJ2-01_36_1.aln.fasta
393,IGHV1-59*01_IGHJ2*01_36_1,3,m30,all_YFP,IGHV1-59-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-59-01_IGHJ2-01_36_1.aln.fasta
391,IGHV1-26*01_IGHJ1*03_27_1,3,m30,all_YFP,IGHV1-26-01_IGHJ1-03_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-26-01_IGHJ1-03_27_1.aln.fasta
390,IGHV6-6*01_IGHJ2*01_33_1,3,m30,all_YFP,IGHV6-6-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV6-6-01_IGHJ2-01_33_1.aln.fasta
389,IGHV1-9*01_IGHJ4*01_39_1,3,m30,all_YFP,IGHV1-9-01_IGHJ4-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-9-01_IGHJ4-01_39_1.aln.fasta
385,IGHV3-6*01_IGHJ3*01_60_1,3,m30,all_YFP,IGHV3-6-01_IGHJ3-01_60_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV3-6-01_IGHJ3-01_60_1.aln.fasta
384,IGHV5-17*01_IGHJ3*01_39_1,3,m30,all_YFP,IGHV5-17-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV5-17-01_IGHJ3-01_39_1.aln.fasta
383,IGHV1-66*01_IGHJ2*01_33_1,3,m30,all_YFP,IGHV1-66-01_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-66-01_IGHJ2-01_33_1.aln.fasta
382,IGHV1-42*01_IGHJ3*01_45_1,3,m30,all_YFP,IGHV1-42-01_IGHJ3-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-42-01_IGHJ3-01_45_1.aln.fasta
379,IGHV2-4*01_IGHJ2*01_45_1,3,m30,all_YFP,IGHV2-4-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV2-4-01_IGHJ2-01_45_1.aln.fasta
399,IGHV5-4*01_IGHJ3*01_30_1,3,m30,all_YFP,IGHV5-4-01_IGHJ3-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV5-4-01_IGHJ3-01_30_1.aln.fasta
377,IGHV1-64*01_IGHJ4*01_42_1,3,m30,all_YFP,IGHV1-64-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-64-01_IGHJ4-01_42_1.aln.fasta
370,IGHV14-2*01_IGHJ2*01_45_1,3,m30,all_YFP,IGHV14-2-01_IGHJ2-01_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV14-2-01_IGHJ2-01_45_1.aln.fasta
369,IGHV1-55*01_IGHJ1*03_48_1,3,m30,all_YFP,IGHV1-55-01_IGHJ1-03_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-55-01_IGHJ1-03_48_1.aln.fasta
368,IGHV1-5*01_IGHJ4*01_51_1,3,m30,all_YFP,IGHV1-5-01_IGHJ4-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m30/all_YFP_MIDs/m30_all_YFP_IGHV1-5-01_IGHJ4-01_51_1.aln.fasta
