,VJ.combi,count.seq,mouseID,analysis_type,filename,path
181,IGHV2-9_IGHJ4*01_36_2,2,m37,all_YFP,IGHV2-9_IGHJ4-01_36_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV2-9_IGHJ4-01_36_2.aln.fasta
268,IGHV1-62_IGHJ3*01_42_1,2,m37,all_YFP,IGHV1-62_IGHJ3-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV1-62_IGHJ3-01_42_1.aln.fasta
501,IGHV1-62_IGHJ1*03_42_1,2,m37,all_YFP,IGHV1-62_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV1-62_IGHJ1-03_42_1.aln.fasta
395,IGHV5-9_IGHJ2*01_33_1,2,m37,all_YFP,IGHV5-9_IGHJ2-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV5-9_IGHJ2-01_33_1.aln.fasta
400,IGHV2-9_IGHJ2*01_36_1,2,m37,all_YFP,IGHV2-9_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV2-9_IGHJ2-01_36_1.aln.fasta
74,IGHV1-31*01_IGHJ2*01_46_1,3,m37,all_YFP,IGHV1-31-01_IGHJ2-01_46_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV1-31-01_IGHJ2-01_46_1.aln.fasta
73,IGHV14-3*01_IGHJ2*01_39_2,3,m37,all_YFP,IGHV14-3-01_IGHJ2-01_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV14-3-01_IGHJ2-01_39_2.aln.fasta
72,IGHV14-3*01_IGHJ2*01_39_1,3,m37,all_YFP,IGHV14-3-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV14-3-01_IGHJ2-01_39_1.aln.fasta
68,IGHV1-81*01_IGHJ3*02_29_1,3,m37,all_YFP,IGHV1-81-01_IGHJ3-02_29_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV1-81-01_IGHJ3-02_29_1.aln.fasta
67,IGHV5-17*01_IGHJ3*01_30_1,3,m37,all_YFP,IGHV5-17-01_IGHJ3-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m37/all_YFP_MIDs/m37_all_YFP_IGHV5-17-01_IGHJ3-01_30_1.aln.fasta
