,VJ.combi,count.seq,mouseID,analysis_type,filename,path
325,IGHV1-62_IGHJ3*01_54_1,2,m12,biopsy_YFP,IGHV1-62_IGHJ3-01_54_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/biopsy_YFP_MIDs/m12_biopsy_YFP_IGHV1-62_IGHJ3-01_54_1.aln.fasta
371,IGHV2-9_IGHJ4*01_42_1,2,m12,biopsy_YFP,IGHV2-9_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/biopsy_YFP_MIDs/m12_biopsy_YFP_IGHV2-9_IGHJ4-01_42_1.aln.fasta
412,IGHV1-62_IGHJ2*01_58_1,2,m12,biopsy_YFP,IGHV1-62_IGHJ2-01_58_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/biopsy_YFP_MIDs/m12_biopsy_YFP_IGHV1-62_IGHJ2-01_58_1.aln.fasta
409,IGHV1-62_IGHJ2*01_37_1,2,m12,biopsy_YFP,IGHV1-62_IGHJ2-01_37_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/biopsy_YFP_MIDs/m12_biopsy_YFP_IGHV1-62_IGHJ2-01_37_1.aln.fasta
294,IGHV1-62_IGHJ3*01_42_2,2,m12,biopsy_YFP,IGHV1-62_IGHJ3-01_42_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/biopsy_YFP_MIDs/m12_biopsy_YFP_IGHV1-62_IGHJ3-01_42_2.aln.fasta
425,IGHV1-39*01_IGHJ3*01_27_1,3,m12,biopsy_YFP,IGHV1-39-01_IGHJ3-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/biopsy_YFP_MIDs/m12_biopsy_YFP_IGHV1-39-01_IGHJ3-01_27_1.aln.fasta
424,IGHV1-72*01_IGHJ2*01_26_2,3,m12,biopsy_YFP,IGHV1-72-01_IGHJ2-01_26_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/biopsy_YFP_MIDs/m12_biopsy_YFP_IGHV1-72-01_IGHJ2-01_26_2.aln.fasta
423,IGHV1-82*01_IGHJ3*01_35_1,3,m12,biopsy_YFP,IGHV1-82-01_IGHJ3-01_35_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/biopsy_YFP_MIDs/m12_biopsy_YFP_IGHV1-82-01_IGHJ3-01_35_1.aln.fasta
422,IGHV13-2*01_IGHJ2*01_40_1,3,m12,biopsy_YFP,IGHV13-2-01_IGHJ2-01_40_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/biopsy_YFP_MIDs/m12_biopsy_YFP_IGHV13-2-01_IGHJ2-01_40_1.aln.fasta
420,IGHV1-56*01_IGHJ4*01_18_1,3,m12,biopsy_YFP,IGHV1-56-01_IGHJ4-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m12/biopsy_YFP_MIDs/m12_biopsy_YFP_IGHV1-56-01_IGHJ4-01_18_1.aln.fasta
