,VJ.combi,count.seq,mouseID,analysis_type,filename,path
38,IGHV1-9*01_IGHJ2*01_18_1,3,m43,biopsy_YFP,IGHV1-9-01_IGHJ2-01_18_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/biopsy_YFP_MIDs/m43_biopsy_YFP_IGHV1-9-01_IGHJ2-01_18_1.aln.fasta
36,IGHV7-3*01_IGHJ3*01_39_1,3,m43,biopsy_YFP,IGHV7-3-01_IGHJ3-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/biopsy_YFP_MIDs/m43_biopsy_YFP_IGHV7-3-01_IGHJ3-01_39_1.aln.fasta
35,IGHV6-3*01_IGHJ3*01_33_1,3,m43,biopsy_YFP,IGHV6-3-01_IGHJ3-01_33_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/biopsy_YFP_MIDs/m43_biopsy_YFP_IGHV6-3-01_IGHJ3-01_33_1.aln.fasta
34,IGHV5-12*01_IGHJ1*03_42_1,3,m43,biopsy_YFP,IGHV5-12-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/biopsy_YFP_MIDs/m43_biopsy_YFP_IGHV5-12-01_IGHJ1-03_42_1.aln.fasta
33,IGHV1-26*01_IGHJ4*01_51_1,3,m43,biopsy_YFP,IGHV1-26-01_IGHJ4-01_51_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/biopsy_YFP_MIDs/m43_biopsy_YFP_IGHV1-26-01_IGHJ4-01_51_1.aln.fasta
31,IGHV9-4*01_IGHJ4*01_42_1,3,m43,biopsy_YFP,IGHV9-4-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/biopsy_YFP_MIDs/m43_biopsy_YFP_IGHV9-4-01_IGHJ4-01_42_1.aln.fasta
32,IGHV5-4*01_IGHJ1*03_39_1,3,m43,biopsy_YFP,IGHV5-4-01_IGHJ1-03_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/biopsy_YFP_MIDs/m43_biopsy_YFP_IGHV5-4-01_IGHJ1-03_39_1.aln.fasta
30,IGHV1-69*01_IGHJ2*01_48_1,3,m43,biopsy_YFP,IGHV1-69-01_IGHJ2-01_48_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/biopsy_YFP_MIDs/m43_biopsy_YFP_IGHV1-69-01_IGHJ2-01_48_1.aln.fasta
27,IGHV1-52*01_IGHJ2*01_30_1,3,m43,biopsy_YFP,IGHV1-52-01_IGHJ2-01_30_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/biopsy_YFP_MIDs/m43_biopsy_YFP_IGHV1-52-01_IGHJ2-01_30_1.aln.fasta
24,IGHV10-1*01_IGHJ4*01_36_1,3,m43,biopsy_YFP,IGHV10-1-01_IGHJ4-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m43/biopsy_YFP_MIDs/m43_biopsy_YFP_IGHV10-1-01_IGHJ4-01_36_1.aln.fasta
