,VJ.combi,count.seq,mouseID,analysis_type,filename,path
78,IGHV5-9_IGHJ2*01_27_1,2,m13,biopsy_YFP,IGHV5-9_IGHJ2-01_27_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m13/biopsy_YFP_MIDs/m13_biopsy_YFP_IGHV5-9_IGHJ2-01_27_1.aln.fasta
42,IGHV3-6*01_IGHJ1*03_45_1,3,m13,biopsy_YFP,IGHV3-6-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m13/biopsy_YFP_MIDs/m13_biopsy_YFP_IGHV3-6-01_IGHJ1-03_45_1.aln.fasta
38,IGHV1-72*01_IGHJ4*01_42_1,3,m13,biopsy_YFP,IGHV1-72-01_IGHJ4-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m13/biopsy_YFP_MIDs/m13_biopsy_YFP_IGHV1-72-01_IGHJ4-01_42_1.aln.fasta
36,IGHV1-81*01_IGHJ2*01_42_1,3,m13,biopsy_YFP,IGHV1-81-01_IGHJ2-01_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m13/biopsy_YFP_MIDs/m13_biopsy_YFP_IGHV1-81-01_IGHJ2-01_42_1.aln.fasta
32,IGHV1-59*01_IGHJ1*03_45_1,3,m13,biopsy_YFP,IGHV1-59-01_IGHJ1-03_45_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m13/biopsy_YFP_MIDs/m13_biopsy_YFP_IGHV1-59-01_IGHJ1-03_45_1.aln.fasta
26,IGHV4-1*01_IGHJ1*03_39_2,3,m13,biopsy_YFP,IGHV4-1-01_IGHJ1-03_39_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m13/biopsy_YFP_MIDs/m13_biopsy_YFP_IGHV4-1-01_IGHJ1-03_39_2.aln.fasta
24,IGHV8-12*01_IGHJ2*01_36_1,3,m13,biopsy_YFP,IGHV8-12-01_IGHJ2-01_36_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m13/biopsy_YFP_MIDs/m13_biopsy_YFP_IGHV8-12-01_IGHJ2-01_36_1.aln.fasta
22,IGHV4-1*01_IGHJ1*03_42_1,3,m13,biopsy_YFP,IGHV4-1-01_IGHJ1-03_42_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m13/biopsy_YFP_MIDs/m13_biopsy_YFP_IGHV4-1-01_IGHJ1-03_42_1.aln.fasta
17,IGHV1-80*01_IGHJ2*01_30_2,3,m13,biopsy_YFP,IGHV1-80-01_IGHJ2-01_30_2,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m13/biopsy_YFP_MIDs/m13_biopsy_YFP_IGHV1-80-01_IGHJ2-01_30_2.aln.fasta
15,IGHV1-64*01_IGHJ2*01_39_1,3,m13,biopsy_YFP,IGHV1-64-01_IGHJ2-01_39_1,/home/hieunguyen/CRC1382/outdir/molmed_server/mixcr_pipeline_output/data_analysis/05_output/CDR3_0.15/m13/biopsy_YFP_MIDs/m13_biopsy_YFP_IGHV1-64-01_IGHJ2-01_39_1.aln.fasta
